item,factor,home,block,likelihood_family,kind,loading,abs_loading,ci_low,ci_high,excludes_zero
mono_lbstresc,overall_severity,immunometabolic,continuous,lognormal,bifactor_G,0.003251110188131875,0.003251110188131875,-0.06026973453938106,0.06688572118512673,False
mono_lbstresc,immunometabolic,immunometabolic,continuous,lognormal,primary,0.18722660699922017,0.18722660699922017,0.11205958152198459,0.2611027292956539,True
naisstyp,overall_severity,developmental_risk,explicit,bernoulli,bifactor_G,-0.004981918767644691,0.004981918767644691,-0.09016324771781199,0.08222571738306052,False
naisstyp,developmental_risk,developmental_risk,explicit,bernoulli,primary,0.11815998723646948,0.11815998723646948,0.009636593035637376,0.29042223524089217,True
neut,overall_severity,immunometabolic,continuous,lognormal,bifactor_G,0.10048379708606961,0.10048379708606961,0.046271620998892725,0.15398052526094652,True
neut,immunometabolic,immunometabolic,continuous,lognormal,primary,0.2819185594426048,0.2819185594426048,0.21977476558743994,0.34362228958231755,True
pere_structure,overall_severity,developmental_risk,explicit,bernoulli,bifactor_G,-0.05356843796172209,0.05356843796172209,-0.12756914522756424,0.018714076474497993,False
pere_structure,developmental_risk,developmental_risk,explicit,bernoulli,primary,0.1436912586746736,0.1436912586746736,0.03677882666718147,0.2537133462538328,True
plat,overall_severity,immunometabolic,continuous,lognormal,bifactor_G,0.07738876379069975,0.07738876379069975,0.026298042185510438,0.1283794346096759,True
plat,immunometabolic,immunometabolic,continuous,lognormal,primary,0.24138176779021547,0.24138176779021547,0.18467892473265507,0.2982372679629873,True
prembrth,overall_severity,developmental_risk,explicit,ordered_logistic,bifactor_G,-0.0003220137155473318,0.0003220137155473318,-0.08437564147375178,0.08443684546279216,False
prembrth,developmental_risk,developmental_risk,explicit,ordered_logistic,primary,0.0929580763204606,0.0929580763204606,0.006472926404304647,0.23849660233025188,True
psqi,overall_severity,sleep,continuous,gaussian,bifactor_G,0.4064925060022454,0.4064925060022454,0.3535807568078149,0.460827220367277,True
psqi,sleep,sleep,continuous,gaussian,primary,0.8678274055374107,0.8678274055374107,0.8339172617432267,0.9040592825912683,True
