item,factor,home,block,likelihood_family,kind,loading,abs_loading,ci_low,ci_high,excludes_zero
isf09,suicidality,suicidality,explicit,bernoulli,primary,1.9719600230166416,1.9719600230166416,1.6961288576834272,2.2695804139273124,True
isf09a,overall_severity,suicidality,explicit,neg_binomial,bifactor_G,0.016470855883991498,0.016470855883991498,-0.07250646545098471,0.10766498847828779,False
isf09a,suicidality,suicidality,explicit,neg_binomial,primary,1.646475447540376,1.646475447540376,1.4642728780492273,1.8674351013156294,True
ldl,overall_severity,metabolic,continuous,gaussian,bifactor_G,-0.03579626365489262,0.03579626365489262,-0.09183943795590012,0.021106618069629404,False
ldl,metabolic,metabolic,continuous,gaussian,primary,0.13678901938915225,0.13678901938915225,0.010660195006558846,0.22752760408554307,True
ldl,inflammatory,metabolic,continuous,gaussian,cross,-0.004438452084935248,0.004438452084935248,-0.09653410617154587,0.2095779947585394,False
lvsbjind,overall_severity,overall_severity,continuous,gaussian,g_anchor,0.019975279710241132,0.019975279710241132,0.0009185123118380349,0.06117015324318229,True
lym_lbstresc,overall_severity,inflammatory,continuous,lognormal,bifactor_G,-0.038701627081694896,0.038701627081694896,-0.10213896818358918,0.026138615359835398,False
lym_lbstresc,metabolic,inflammatory,continuous,lognormal,cross,-0.4185481006924374,0.4185481006924374,-0.4976361009344935,0.5034418755742294,False
lym_lbstresc,inflammatory,inflammatory,continuous,lognormal,primary,0.004184111452035027,0.004184111452035027,0.00017417600942553366,0.021514413005464347,True
madrs,overall_severity,,continuous,gaussian,window,0.82186997434392,0.82186997434392,0.7799450690431162,0.8659592174799065,True
madrs,cognition,,continuous,gaussian,window,-0.03877120421448743,0.03877120421448743,-0.08581954374224607,0.010270874877721268,False
madrs,sleep,,continuous,gaussian,window,0.11474877511396611,0.11474877511396611,0.07286684955663883,0.1564946067756589,True
madrs,suicidality,,continuous,gaussian,window,0.010394825325386187,0.010394825325386187,-0.027941065012530925,0.048381078412724,False
